family_key,domains,route_count,versioned_route_count,unversioned_route_count,pair_status,http_methods,dynamic_route_count,primary_candidate_count,auxiliary_candidate_count,current_risks,page_or_component_reference_count,runtime_code_reference_count,test_reference_file_count,script_reference_file_count,documentation_reference_file_count,caller_evidence_types,compatibility_strategy,compatibility_reason,compatibility_window,retirement_gate,rollback_requirement,minimum_observability,migration_now,phase19_eligible,pilot_rank,pilot_selection_tier,route_paths
/api/institution/knowledge-management/ai-call/usage,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,2,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/ai-call/usage/route.ts
/api/institution/knowledge-management/answer,institution,1,0,1,unversioned_only,POST,0,1,0,high,1,0,2,0,2,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/answer/route.ts
/api/institution/knowledge-management/indexing-jobs,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,1,0,2,0,2,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/indexing-jobs/route.ts
/api/institution/knowledge-management/indexing-jobs/[jobId],institution,1,0,1,unversioned_only,GET,1,1,0,high,1,0,2,0,1,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/route.ts
/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel,institution,1,0,1,unversioned_only,POST,1,1,0,high,1,0,1,0,1,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel/route.ts
/api/institution/knowledge-management/items,institution,1,0,1,unversioned_only,GET；PATCH；POST,0,1,0,high,2,1,8,0,5,documentation；external_unknown_possible；page_or_component；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/route.ts
/api/institution/knowledge-management/items/[knowledgeId]/files,institution,1,0,1,unversioned_only,GET,1,1,0,high,2,0,6,0,1,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts
/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download,institution,1,0,1,unversioned_only,GET,1,1,0,high,1,0,3,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts
/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings,institution,1,0,1,unversioned_only,POST,1,1,0,high,1,0,1,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings/route.ts
/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,institution,1,0,1,unversioned_only,GET；POST,1,1,0,high,2,0,3,0,2,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts
/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,institution,1,0,1,unversioned_only,GET,1,1,0,high,2,0,2,0,2,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts
/api/institution/knowledge-management/qa,institution,1,0,1,unversioned_only,POST,0,1,0,high,1,0,3,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/qa/route.ts
/api/institution/knowledge-management/qa/audits,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,2,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/qa/audits/route.ts
/api/institution/knowledge-management/retrieval,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,2,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/retrieval/route.ts
/api/institution/knowledge-management/search,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,5,0,4,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/search/route.ts
/api/institution/knowledge-management/upload,institution,1,0,1,unversioned_only,POST,0,1,0,high,2,0,2,0,5,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/upload/route.ts
/api/institution/knowledge-management/vector-search,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,3,0,1,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/knowledge-management/vector-search/route.ts
/api/institution/opportunities,institution,1,0,1,unversioned_only,GET,0,1,0,high,0,0,1,0,2,documentation；external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,yes,4,A_unversioned_tested_no_runtime_consumer,src/app/api/institution/opportunities/route.ts
/api/institution/real-channel-preflight,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/real-channel-preflight/route.ts
/api/institution/real-channel-preflight/evaluate,institution,1,0,1,unversioned_only,POST,0,1,0,high,0,0,0,0,0,external_unknown_possible,REQUIRE_OBSERVE_BEFORE_RETIRE,未发现仓库内字面量调用证据，但不能排除动态 URL、配置生成路径或仓库外客户端,no_retirement_before_minimum_observation,完成路径级观测并证明旧入口无有效流量后，再进入单独人工退役审核,不得先删除原入口；任何异常均继续保留当前路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/real-channel-preflight/evaluate/route.ts
/api/institution/safety-switch,institution,1,0,1,unversioned_only,GET；PATCH,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/safety-switch/route.ts
/api/institution/treatment-summaries,institution,1,0,1,unversioned_only,GET,0,1,0,high,0,1,9,0,6,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/treatment-summaries/route.ts
/api/institution/treatment-summaries/[summaryId],institution,1,0,1,unversioned_only,PATCH,1,1,0,high,0,1,8,0,4,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/treatment-summaries/[summaryId]/route.ts
/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions,institution,1,0,1,unversioned_only,GET,1,1,0,high,0,1,6,0,6,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions/route.ts
/api/institution/treatment-summaries/[summaryId]/follow-up-tasks,institution,1,0,1,unversioned_only,POST,1,1,0,high,0,1,5,0,7,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/treatment-summaries/[summaryId]/follow-up-tasks/route.ts
/api/institution/treatment-summaries/[summaryId]/void,institution,1,0,1,unversioned_only,POST,1,1,0,high,0,1,5,0,4,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/treatment-summaries/[summaryId]/void/route.ts
/api/institution/wecom-customer-contact-precheck,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-customer-contact-precheck/route.ts
/api/institution/wecom-customer-contact-readonly-proof,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,2,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-customer-contact-readonly-proof/route.ts
/api/institution/wecom-customer-contact-readonly-proof-mock,institution,1,0,1,unversioned_only,GET；POST,0,0,1,high,0,0,1,0,0,external_unknown_possible；test,BLOCK_MANUAL_DECISION,存在非覆盖式辅助治理标记、重叠族语义差异或非路由支持文件，必须单独人工决策,not_defined_manual_decision_required,未完成行为、权限、租户隔离和错误响应等价性审核前禁止退役,保持所有现有入口和主治理结论不变,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-customer-contact-readonly-proof-mock/route.ts
/api/institution/wecom-customer-mapping,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,1,3,0,1,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-customer-mapping/route.ts
/api/institution/wecom-official-dry-run,institution,1,0,1,unversioned_only,GET,0,1,0,high,0,0,3,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,yes,1,A_unversioned_tested_no_runtime_consumer,src/app/api/institution/wecom-official-dry-run/route.ts
/api/institution/wecom-official-dry-run-config,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-dry-run-config/route.ts
/api/institution/wecom-official-dry-run-config/evaluate,institution,1,0,1,unversioned_only,POST,0,1,0,high,0,0,0,0,0,external_unknown_possible,REQUIRE_OBSERVE_BEFORE_RETIRE,未发现仓库内字面量调用证据，但不能排除动态 URL、配置生成路径或仓库外客户端,no_retirement_before_minimum_observation,完成路径级观测并证明旧入口无有效流量后，再进入单独人工退役审核,不得先删除原入口；任何异常均继续保留当前路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-dry-run-config/evaluate/route.ts
/api/institution/wecom-official-dry-run-snapshot,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,1,documentation；external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-dry-run-snapshot/route.ts
/api/institution/wecom-official-dry-run/evaluate,institution,1,0,1,unversioned_only,POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-dry-run/evaluate/route.ts
/api/institution/wecom-official-internal-message-proof,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-internal-message-proof/route.ts
/api/institution/wecom-official-secret-precheck,institution,1,0,1,unversioned_only,GET；POST,0,1,0,high,0,0,1,0,0,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom-official-secret-precheck/route.ts
/api/institution/wecom/customer-mapping-candidates,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,3,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom/customer-mapping-candidates/route.ts
/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,institution,1,0,1,unversioned_only,POST,1,1,0,high,0,1,5,0,0,external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/route.ts
/api/institution/wecom/external-contacts,institution,1,0,1,unversioned_only,GET,0,1,0,high,1,0,2,0,0,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/institution/wecom/external-contacts/route.ts
/api/knowledge-base/demo-readonly,knowledge-base,1,1,0,versioned_only,GET,0,0,1,high,1,0,4,0,5,documentation；external_unknown_possible；page_or_component；test,BLOCK_MANUAL_DECISION,存在非覆盖式辅助治理标记、重叠族语义差异或非路由支持文件，必须单独人工决策,not_defined_manual_decision_required,未完成行为、权限、租户隔离和错误响应等价性审核前禁止退役,保持所有现有入口和主治理结论不变,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/demo-readonly/route.ts
/api/knowledge-base/runtime/documents,knowledge-base,1,1,0,versioned_only,GET,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/runtime/documents/route.ts
/api/knowledge-base/runtime/documents/upload,knowledge-base,1,1,0,versioned_only,POST,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/runtime/documents/upload/route.ts
/api/knowledge-base/runtime/index-jobs,knowledge-base,1,1,0,versioned_only,GET,0,1,0,low,0,0,1,0,0,external_unknown_possible；test,KEEP_CURRENT,当前为版本化唯一入口，仓库证据不足以证明需要新增非版本化入口或改变现有路径,not_applicable_keep_current,not_applicable,保持当前路径；本阶段无运行时变更,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,,src/app/api/v1/knowledge-base/runtime/index-jobs/route.ts
