candidate_id,current_path,candidate_kind,governance_signal,primary_recommended_action,primary_status,marker_key,marker_value,marker_authority,marker_status,route_presence,route_url,family_key,version_class,http_methods,caller_evidence_types,compatibility_strategy,migration_now,source_evidence
primary::src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts,src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/items/[knowledgeId]/files,/api/institution/knowledge-management/items/[knowledgeId]/files,unversioned,GET,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/items/route.ts,src/app/api/institution/knowledge-management/items/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/items,/api/institution/knowledge-management/items,unversioned,GET；PATCH；POST,documentation；external_unknown_possible；page_or_component；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/qa/audits/route.ts,src/app/api/institution/knowledge-management/qa/audits/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/qa/audits,/api/institution/knowledge-management/qa/audits,unversioned,GET,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/qa/route.ts,src/app/api/institution/knowledge-management/qa/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/qa,/api/institution/knowledge-management/qa,unversioned,POST,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/retrieval/route.ts,src/app/api/institution/knowledge-management/retrieval/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/retrieval,/api/institution/knowledge-management/retrieval,unversioned,GET,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/search/route.ts,src/app/api/institution/knowledge-management/search/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/search,/api/institution/knowledge-management/search,unversioned,GET,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/upload/route.ts,src/app/api/institution/knowledge-management/upload/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/upload,/api/institution/knowledge-management/upload,unversioned,POST,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/knowledge-management/vector-search/route.ts,src/app/api/institution/knowledge-management/vector-search/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/knowledge-management/vector-search,/api/institution/knowledge-management/vector-search,unversioned,GET,documentation；external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/opportunities/route.ts,src/app/api/institution/opportunities/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/opportunities,/api/institution/opportunities,unversioned,GET,documentation；external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/real-channel-preflight/evaluate/route.ts,src/app/api/institution/real-channel-preflight/evaluate/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/real-channel-preflight/evaluate,/api/institution/real-channel-preflight/evaluate,unversioned,POST,external_unknown_possible,REQUIRE_OBSERVE_BEFORE_RETIRE,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/real-channel-preflight/route.ts,src/app/api/institution/real-channel-preflight/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/real-channel-preflight,/api/institution/real-channel-preflight,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/safety-switch/route.ts,src/app/api/institution/safety-switch/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/safety-switch,/api/institution/safety-switch,unversioned,GET；PATCH,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions/route.ts,src/app/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions,/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions,unversioned,GET,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/treatment-summaries/[summaryId]/follow-up-tasks/route.ts,src/app/api/institution/treatment-summaries/[summaryId]/follow-up-tasks/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/treatment-summaries/[summaryId]/follow-up-tasks,/api/institution/treatment-summaries/[summaryId]/follow-up-tasks,unversioned,POST,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/treatment-summaries/[summaryId]/route.ts,src/app/api/institution/treatment-summaries/[summaryId]/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/treatment-summaries/[summaryId],/api/institution/treatment-summaries/[summaryId],unversioned,PATCH,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/treatment-summaries/[summaryId]/void/route.ts,src/app/api/institution/treatment-summaries/[summaryId]/void/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/treatment-summaries/[summaryId]/void,/api/institution/treatment-summaries/[summaryId]/void,unversioned,POST,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/treatment-summaries/route.ts,src/app/api/institution/treatment-summaries/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/treatment-summaries,/api/institution/treatment-summaries,unversioned,GET,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-customer-contact-precheck/route.ts,src/app/api/institution/wecom-customer-contact-precheck/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-customer-contact-precheck,/api/institution/wecom-customer-contact-precheck,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-customer-contact-readonly-proof/route.ts,src/app/api/institution/wecom-customer-contact-readonly-proof/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-customer-contact-readonly-proof,/api/institution/wecom-customer-contact-readonly-proof,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-customer-mapping/route.ts,src/app/api/institution/wecom-customer-mapping/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-customer-mapping,/api/institution/wecom-customer-mapping,unversioned,GET；POST,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-dry-run-config/evaluate/route.ts,src/app/api/institution/wecom-official-dry-run-config/evaluate/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-dry-run-config/evaluate,/api/institution/wecom-official-dry-run-config/evaluate,unversioned,POST,external_unknown_possible,REQUIRE_OBSERVE_BEFORE_RETIRE,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-dry-run-config/route.ts,src/app/api/institution/wecom-official-dry-run-config/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-dry-run-config,/api/institution/wecom-official-dry-run-config,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-dry-run-snapshot/route.ts,src/app/api/institution/wecom-official-dry-run-snapshot/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-dry-run-snapshot,/api/institution/wecom-official-dry-run-snapshot,unversioned,GET；POST,documentation；external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-dry-run/evaluate/route.ts,src/app/api/institution/wecom-official-dry-run/evaluate/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-dry-run/evaluate,/api/institution/wecom-official-dry-run/evaluate,unversioned,POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-dry-run/route.ts,src/app/api/institution/wecom-official-dry-run/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-dry-run,/api/institution/wecom-official-dry-run,unversioned,GET,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-internal-message-proof/route.ts,src/app/api/institution/wecom-official-internal-message-proof/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-internal-message-proof,/api/institution/wecom-official-internal-message-proof,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom-official-secret-precheck/route.ts,src/app/api/institution/wecom-official-secret-precheck/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom-official-secret-precheck,/api/institution/wecom-official-secret-precheck,unversioned,GET；POST,external_unknown_possible；test,REQUIRE_COMPATIBILITY_ENTRY,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom/customer-mapping-candidates/handler.ts,src/app/api/institution/wecom/customer-mapping-candidates/handler.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,no_non_route_support,,,non_route_support,,external_unknown_possible,BLOCK_MANUAL_DECISION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-11-api-version-route-inventory.csv
primary::src/app/api/institution/wecom/customer-mapping-candidates/route.ts,src/app/api/institution/wecom/customer-mapping-candidates/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom/customer-mapping-candidates,/api/institution/wecom/customer-mapping-candidates,unversioned,GET,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/handler.ts,src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/handler.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,no_non_route_support,,,non_route_support,,external_unknown_possible,BLOCK_MANUAL_DECISION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-11-api-version-route-inventory.csv
primary::src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/route.ts,src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,unversioned,POST,external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/institution/wecom/external-contacts/route.ts,src/app/api/institution/wecom/external-contacts/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/institution/wecom/external-contacts,/api/institution/wecom/external-contacts,unversioned,GET,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts,src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/ai-credit-metering-rules/[id],/api/open-platform/ai-credit-metering-rules/[id],unversioned,PATCH,external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/ai-credit-metering-rules/route.ts,src/app/api/open-platform/ai-credit-metering-rules/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/ai-credit-metering-rules,/api/open-platform/ai-credit-metering-rules,unversioned,GET；POST,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/ai-usage-credits/route.ts,src/app/api/open-platform/ai-usage-credits/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/ai-usage-credits,/api/open-platform/ai-usage-credits,unversioned,GET,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/audit-events/route.ts,src/app/api/open-platform/audit-events/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/audit-events,/api/open-platform/audit-events,unversioned,GET,documentation；external_unknown_possible；runtime_code；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/tenants/route.ts,src/app/api/open-platform/tenants/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/tenants,/api/open-platform/tenants,unversioned,GET,documentation；external_unknown_possible；runtime_code；test,BLOCK_MANUAL_DECISION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/open-platform/wecom/customer-data-governance/route.ts,src/app/api/open-platform/wecom/customer-data-governance/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/open-platform/wecom/customer-data-governance,/api/open-platform/wecom/customer-data-governance,unversioned,GET,external_unknown_possible；page_or_component；test,REQUIRE_CLIENT_MIGRATION,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/institution/ai-models/route.ts,src/app/api/v1/institution/ai-models/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/institution/ai-models,/api/institution/ai-models,versioned,GET,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/knowledge-base/runtime/documents/route.ts,src/app/api/v1/knowledge-base/runtime/documents/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/knowledge-base/runtime/documents,/api/knowledge-base/runtime/documents,versioned,GET,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/knowledge-base/runtime/documents/upload/route.ts,src/app/api/v1/knowledge-base/runtime/documents/upload/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/knowledge-base/runtime/documents/upload,/api/knowledge-base/runtime/documents/upload,versioned,POST,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/knowledge-base/runtime/index-jobs/route.ts,src/app/api/v1/knowledge-base/runtime/index-jobs/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/knowledge-base/runtime/index-jobs,/api/knowledge-base/runtime/index-jobs,versioned,GET,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/knowledge-base/runtime/index-jobs/run/route.ts,src/app/api/v1/knowledge-base/runtime/index-jobs/run/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/knowledge-base/runtime/index-jobs/run,/api/knowledge-base/runtime/index-jobs/run,versioned,POST,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/knowledge-base/runtime/search/route.ts,src/app/api/v1/knowledge-base/runtime/search/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/knowledge-base/runtime/search,/api/knowledge-base/runtime/search,versioned,GET,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-model-config/route.ts,src/app/api/v1/open-platform/ai-model-config/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-model-config,/api/open-platform/ai-model-config,versioned,GET；PUT,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-model-config/sync/route.ts,src/app/api/v1/open-platform/ai-model-config/sync/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-model-config/sync,/api/open-platform/ai-model-config/sync,versioned,POST,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-model-config/test/route.ts,src/app/api/v1/open-platform/ai-model-config/test/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-model-config/test,/api/open-platform/ai-model-config/test,versioned,POST,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-readonly/route.ts,src/app/api/v1/open-platform/ai-readonly/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-readonly,/api/open-platform/ai-readonly,versioned,GET,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts,src/app/api/v1/open-platform/ai-runtime/provider-config/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-runtime/provider-config,/api/open-platform/ai-runtime/provider-config,versioned,GET；POST,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-runtime/smoke/route.ts,src/app/api/v1/open-platform/ai-runtime/smoke/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-runtime/smoke,/api/open-platform/ai-runtime/smoke,versioned,POST,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-runtime/status/route.ts,src/app/api/v1/open-platform/ai-runtime/status/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-runtime/status,/api/open-platform/ai-runtime/status,versioned,GET,external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/ai-usage/route.ts,src/app/api/v1/open-platform/ai-usage/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/ai-usage,/api/open-platform/ai-usage,versioned,GET,documentation；external_unknown_possible；page_or_component；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/homepage-brand/assets/route.ts,src/app/api/v1/open-platform/homepage-brand/assets/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/homepage-brand/assets,/api/open-platform/homepage-brand/assets,versioned,POST,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/homepage-brand/draft/route.ts,src/app/api/v1/open-platform/homepage-brand/draft/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/homepage-brand/draft,/api/open-platform/homepage-brand/draft,versioned,PUT,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
primary::src/app/api/v1/open-platform/homepage-brand/publish/route.ts,src/app/api/v1/open-platform/homepage-brand/publish/route.ts,primary_action,API_VERSION_REVIEW,API_VERSION_REVIEW,pending,,,,,yes,/api/v1/open-platform/homepage-brand/publish,/api/open-platform/homepage-brand/publish,versioned,POST,documentation；external_unknown_possible；test,KEEP_CURRENT,no,docs/refactor/file-migration-matrix.csv|docs/refactor/phase-12-full-api-route-inventory.csv|docs/refactor/phase-12-full-api-family-summary.csv
